_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
2cd905b7,cd63693e-d9a2-43df-a9cd-b9c66423e037,google,del,రోజు,,0.0,2.154,wav_files/telugu/cd63693e-d9a2-43df-a9cd-b9c66423e037_16000.wav
a0933562,600a918e-2009-4041-b9a0-956531cf8f62,google,sub,పని,ఖమ్మం,0.0,1.0,wav_files/telugu/600a918e-2009-4041-b9a0-956531cf8f62_16000.wav
ba905bdf,600a918e-2009-4041-b9a0-956531cf8f62,google,sub,ఉందా?,జిల్లా,1.0,1.5,wav_files/telugu/600a918e-2009-4041-b9a0-956531cf8f62_16000.wav
0eb6bf3c,3a380071-31ee-41a2-8b61-c1edba37e54a,google,sub,వరివేయడానికి,వరి,0.0,1.8,wav_files/telugu/3a380071-31ee-41a2-8b61-c1edba37e54a_16000.wav
2e75b6e0,3a380071-31ee-41a2-8b61-c1edba37e54a,google,sub,సూచనలు,వేయడానికి,1.8,2.6,wav_files/telugu/3a380071-31ee-41a2-8b61-c1edba37e54a_16000.wav
39e79b7d,3a380071-31ee-41a2-8b61-c1edba37e54a,google,sub,ఇవ్వండి?,సూచనలు,2.6,3.2,wav_files/telugu/3a380071-31ee-41a2-8b61-c1edba37e54a_16000.wav
958d8d63,dba61a90-7aca-4ef9-ae06-5501eb81ca93,google,ins,,పత్తి,0.6,1.4,wav_files/telugu/dba61a90-7aca-4ef9-ae06-5501eb81ca93_16000.wav
d01efeee,dba61a90-7aca-4ef9-ae06-5501eb81ca93,google,sub,పత్తిలో,లో,1.4,1.6,wav_files/telugu/dba61a90-7aca-4ef9-ae06-5501eb81ca93_16000.wav
d0591360,ed99ce09-e71e-4b32-a72e-320d8e1df828,google,sub,"ముడత,",ముడత,2.7,2.9,wav_files/telugu/ed99ce09-e71e-4b32-a72e-320d8e1df828_16000.wav
706d0dc2,ed99ce09-e71e-4b32-a72e-320d8e1df828,google,sub,నివారించాలి?,అమ్మవారి,3.8,4.3,wav_files/telugu/ed99ce09-e71e-4b32-a72e-320d8e1df828_16000.wav
a317d0cc,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,ins,,తుఫాను,0.7,2.9,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
2ec8fafc,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,sub,తుఫాన్లు,తుఫాను,2.9,4.4,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
14d5c4a0,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,ins,,దగ్గర్లో,4.6,5.1,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
010fb672,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,ins,,నంబర్లు,8.6,10.1,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
aec9bbc4,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,ins,,ఉన్నాయి,10.1,10.5,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
91b6823b,30846afb-2cf7-4aea-955b-c5abfd6c0168,google,sub,దగ్గర్లో?,సార్,10.5,10.8,wav_files/telugu/30846afb-2cf7-4aea-955b-c5abfd6c0168_16000.wav
8a04317a,a6fd72f0-8f36-472b-b468-8db4d0248721,google,sub,చేయాలి?,చేయాలి,4.3,4.6,wav_files/telugu/a6fd72f0-8f36-472b-b468-8db4d0248721_16000.wav
9539845f,a422a0ca-d13d-46a3-921d-ed9228c3b3ca,google,sub,ఉందా?,ఉందా,4.4,5.0,wav_files/telugu/a422a0ca-d13d-46a3-921d-ed9228c3b3ca_16000.wav
e3f0a781,06bf011f-17e0-4274-92c6-3f4b5b634968,google,del,వరి,,0.0,7.093,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
a6df0a84,06bf011f-17e0-4274-92c6-3f4b5b634968,google,del,లో,,0.0,7.093,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
7e7b8f4d,06bf011f-17e0-4274-92c6-3f4b5b634968,google,del,పట్టుకొచ్చె,,0.0,7.093,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
8cb0c9e8,06bf011f-17e0-4274-92c6-3f4b5b634968,google,sub,టైమ్,ఊర్లో,0.0,1.6,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
f6425de6,06bf011f-17e0-4274-92c6-3f4b5b634968,google,sub,లో,పట్టుకుంటే,1.6,2.2,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
63da987b,06bf011f-17e0-4274-92c6-3f4b5b634968,google,sub,కొట్టాలి?,కొట్టాలి,2.8,3.1,wav_files/telugu/06bf011f-17e0-4274-92c6-3f4b5b634968_16000.wav
fc7e1a07,f1410d31-a3f7-4dc4-9e49-1e020aefa11e,google,ins,,ఉన్నదా,2.7,3.7,wav_files/telugu/f1410d31-a3f7-4dc4-9e49-1e020aefa11e_16000.wav
9753779f,f1410d31-a3f7-4dc4-9e49-1e020aefa11e,google,ins,,అవును,16.0,18.7,wav_files/telugu/f1410d31-a3f7-4dc4-9e49-1e020aefa11e_16000.wav
42a6bdd7,f1410d31-a3f7-4dc4-9e49-1e020aefa11e,google,ins,,బావ,23.2,25.9,wav_files/telugu/f1410d31-a3f7-4dc4-9e49-1e020aefa11e_16000.wav
3ded71a9,f1410d31-a3f7-4dc4-9e49-1e020aefa11e,google,ins,,ఎవరు,29.3,30.9,wav_files/telugu/f1410d31-a3f7-4dc4-9e49-1e020aefa11e_16000.wav
4b0a373d,f1410d31-a3f7-4dc4-9e49-1e020aefa11e,google,sub,ఉన్నదా?,ఏమి,35.0,36.0,wav_files/telugu/f1410d31-a3f7-4dc4-9e49-1e020aefa11e_16000.wav
fb138027,36821054-77a9-4b8b-a5b2-be7bc87e241a,google,ins,,తోట,2.0,2.1,wav_files/telugu/36821054-77a9-4b8b-a5b2-be7bc87e241a_16000.wav
e9ed3e7a,36821054-77a9-4b8b-a5b2-be7bc87e241a,google,sub,తోటలో,లో,2.1,2.3,wav_files/telugu/36821054-77a9-4b8b-a5b2-be7bc87e241a_16000.wav
afd68c95,36821054-77a9-4b8b-a5b2-be7bc87e241a,google,ins,,తెగులు,2.6,2.7,wav_files/telugu/36821054-77a9-4b8b-a5b2-be7bc87e241a_16000.wav
4632f4f1,36821054-77a9-4b8b-a5b2-be7bc87e241a,google,sub,తెగులుకు,కు,2.7,3.1,wav_files/telugu/36821054-77a9-4b8b-a5b2-be7bc87e241a_16000.wav
af83ac0c,36821054-77a9-4b8b-a5b2-be7bc87e241a,google,sub,చేయాలి?,చేయాలి,3.7,4.1,wav_files/telugu/36821054-77a9-4b8b-a5b2-be7bc87e241a_16000.wav
7e9c231b,5cc54633-c596-42ca-8cb8-2f3d8f16f0d5,google,del,కి,,0.0,6.753,wav_files/telugu/5cc54633-c596-42ca-8cb8-2f3d8f16f0d5_16000.wav
67908352,5cc54633-c596-42ca-8cb8-2f3d8f16f0d5,google,sub,ఉపయోగపడిద్ది?,ఉపయోగపడింది,4.8,5.5,wav_files/telugu/5cc54633-c596-42ca-8cb8-2f3d8f16f0d5_16000.wav
38da68cb,47a0f9a8-05b3-45c9-bb64-71b131f6a110,google,sub,ఖరీఫ్,రేపు,3.1,4.3,wav_files/telugu/47a0f9a8-05b3-45c9-bb64-71b131f6a110_16000.wav
9898305d,47a0f9a8-05b3-45c9-bb64-71b131f6a110,google,sub,"విత్తనాలు,",విత్తనాలు,4.3,5.0,wav_files/telugu/47a0f9a8-05b3-45c9-bb64-71b131f6a110_16000.wav
7395de31,47a0f9a8-05b3-45c9-bb64-71b131f6a110,google,sub,సీజన్.,సీజన్,5.5,7.0,wav_files/telugu/47a0f9a8-05b3-45c9-bb64-71b131f6a110_16000.wav
11006f03,ced09ea4-30da-4e96-8ea6-b43ef0508aad,google,sub,"ముడత,",ముడత,2.1,2.2,wav_files/telugu/ced09ea4-30da-4e96-8ea6-b43ef0508aad_16000.wav
63c1a4aa,ced09ea4-30da-4e96-8ea6-b43ef0508aad,google,del,పోయును,,0.0,7.394,wav_files/telugu/ced09ea4-30da-4e96-8ea6-b43ef0508aad_16000.wav
da29e7be,ced09ea4-30da-4e96-8ea6-b43ef0508aad,google,del,పొర,,0.0,7.394,wav_files/telugu/ced09ea4-30da-4e96-8ea6-b43ef0508aad_16000.wav
be2774ed,ced09ea4-30da-4e96-8ea6-b43ef0508aad,google,sub,వాడాలి?,వాడాలి,6.7,6.9,wav_files/telugu/ced09ea4-30da-4e96-8ea6-b43ef0508aad_16000.wav
176aef7b,80bed85e-9814-4a9b-a25a-e41d2764946e,google,sub,నివారిణి,నివారణ,2.8,2.9,wav_files/telugu/80bed85e-9814-4a9b-a25a-e41d2764946e_16000.wav
ea1dee82,7cbc7038-5ca0-4586-b0e0-5b71f0f3eb32,google,sub,ఉందా?,ఉందా,4.4,4.7,wav_files/telugu/7cbc7038-5ca0-4586-b0e0-5b71f0f3eb32_16000.wav
3922074b,f97b7897-1822-437b-9109-e6972be52896,google,ins,,ముకుల్,0.2,2.0,wav_files/telugu/f97b7897-1822-437b-9109-e6972be52896_16000.wav
492286ca,f97b7897-1822-437b-9109-e6972be52896,google,ins,,టీవీలు,2.0,2.5,wav_files/telugu/f97b7897-1822-437b-9109-e6972be52896_16000.wav
a7a8dd41,f97b7897-1822-437b-9109-e6972be52896,google,ins,,వేరుశెనగ,2.5,3.4,wav_files/telugu/f97b7897-1822-437b-9109-e6972be52896_16000.wav
fef1c2a5,f97b7897-1822-437b-9109-e6972be52896,google,sub,మువ్వ,ఏలూరు,21.0,30.2,wav_files/telugu/f97b7897-1822-437b-9109-e6972be52896_16000.wav
2bd5833c,f97b7897-1822-437b-9109-e6972be52896,google,sub,కుళ్ళుడు,కోళ్ల,30.2,34.8,wav_files/telugu/f97b7897-1822-437b-9109-e6972be52896_16000.wav
352106ac,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,ఉడిసి,ఒక,2.3,2.5,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
621a4754,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,నెలకు,సీన్,2.5,3.0,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
df4a31f1,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,పైగా,నెలకుపైగా,3.0,3.5,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
16e5e4ed,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,అసల,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
6a9628b4,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,ఉడిసిన,అసలు,4.5,4.9,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
94443661,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,మొన,సినిమా,4.9,5.6,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
2f6deaae,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,ఉడిసినట్టుగానె,చూసినట్లే,5.6,6.2,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
94923081,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,ఉంది,ఉంటుంది,6.2,6.2,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
0a918e37,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,దుబ్బు,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
10097da9,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,కట్టె,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
fbf7aa90,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,లా,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
e2180cf6,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,అదే,ఎలా,7.1,7.9,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
70376675,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,పిల్ల,అరే,7.9,8.2,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
7b6b9eb5,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,తొడిగెలా,పిల్లలు,8.2,8.4,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
03eeef1a,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,రసాయన,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
d28a052e,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,ఎరువులు,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
009e5a7e,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,గానీ,గాని,11.0,13.5,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
e4db0c6f,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,గానీ,కానీ,14.8,15.0,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
b36a7423,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,ఏమైనా,నాకు,15.0,15.3,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
1d3b5ce6,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,కొట్టాల్సినవి,కావాల్సింది,15.3,15.9,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
768b9a4b,b50c7cf5-c487-4384-b62d-723f59ebb615,google,del,ఒకవేళ,,0.0,21.393,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
10de254c,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,మాకు,నాకు,18.4,18.8,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
4c63e060,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,చెప్పినట్లయితే,చెప్పిన,18.8,20.1,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
38bcb874,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,మీము,నేను,20.6,20.9,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
004ea4d1,b50c7cf5-c487-4384-b62d-723f59ebb615,google,sub,కొడతాము,కొడతా,20.9,21.3,wav_files/telugu/b50c7cf5-c487-4384-b62d-723f59ebb615_16000.wav
360e7ec9,87db8303-719e-41df-a4e5-bf4fad04527a,google,sub,ట్రిప్స్,లిప్స్,2.8,3.1,wav_files/telugu/87db8303-719e-41df-a4e5-bf4fad04527a_16000.wav
c602767e,87db8303-719e-41df-a4e5-bf4fad04527a,google,del,వాడాలి?,,0.0,4.673,wav_files/telugu/87db8303-719e-41df-a4e5-bf4fad04527a_16000.wav
b8561931,d80ea19c-c7e4-42d8-841d-ac6615978716,google,ins,,సి,0.0,0.7,wav_files/telugu/d80ea19c-c7e4-42d8-841d-ac6615978716_16000.wav
55e2226a,d80ea19c-c7e4-42d8-841d-ac6615978716,google,sub,మిర్చిలో,లో,0.7,0.8,wav_files/telugu/d80ea19c-c7e4-42d8-841d-ac6615978716_16000.wav
be8791c1,d80ea19c-c7e4-42d8-841d-ac6615978716,google,sub,చేయాలి/,చేయాలి,2.3,2.7,wav_files/telugu/d80ea19c-c7e4-42d8-841d-ac6615978716_16000.wav
59521c5f,212df8dd-fbfb-4136-afaf-0931b53bbfae,google,sub,వరి,మరి,0.0,2.5,wav_files/telugu/212df8dd-fbfb-4136-afaf-0931b53bbfae_16000.wav
9809a238,212df8dd-fbfb-4136-afaf-0931b53bbfae,google,del,పచ్చ,,0.0,7.154,wav_files/telugu/212df8dd-fbfb-4136-afaf-0931b53bbfae_16000.wav
3800275f,212df8dd-fbfb-4136-afaf-0931b53bbfae,google,sub,నివారించుకోవాలి?,నివారించుకోవాలి,6.1,6.8,wav_files/telugu/212df8dd-fbfb-4136-afaf-0931b53bbfae_16000.wav
bf1fbb54,6960980f-0f4e-4072-8652-b9e29496eb0a,google,ins,,వాడాలి,3.2,3.6,wav_files/telugu/6960980f-0f4e-4072-8652-b9e29496eb0a_16000.wav
4006df3c,6960980f-0f4e-4072-8652-b9e29496eb0a,google,sub,వాడాలి?,లడ్డు,5.8,6.7,wav_files/telugu/6960980f-0f4e-4072-8652-b9e29496eb0a_16000.wav
98e1914d,3919dc8b-2ef4-402e-992e-bdd760c20a74,google,del,నివారించు,,0.0,6.274,wav_files/telugu/3919dc8b-2ef4-402e-992e-bdd760c20a74_16000.wav
09b90776,3919dc8b-2ef4-402e-992e-bdd760c20a74,google,sub,కోవాలి?,నివారించాలి,5.0,5.1,wav_files/telugu/3919dc8b-2ef4-402e-992e-bdd760c20a74_16000.wav
48c6c49b,68b2a997-fcff-474e-88a9-a207457a2135,google,sub,కొట్టాలి?,కొట్టాలి,3.6,4.0,wav_files/telugu/68b2a997-fcff-474e-88a9-a207457a2135_16000.wav
cd95a95c,7dec5788-d62d-4ccd-83eb-6aac6e5877fa,google,sub,డాడీకి,డాడీ,0.0,3.5,wav_files/telugu/7dec5788-d62d-4ccd-83eb-6aac6e5877fa_16000.wav
23a67923,7dec5788-d62d-4ccd-83eb-6aac6e5877fa,google,sub,చెప్పండి?,చెప్పండి,4.8,4.9,wav_files/telugu/7dec5788-d62d-4ccd-83eb-6aac6e5877fa_16000.wav
c576fce6,3aab38f2-844c-424f-ad06-940bdba5f9a2,google,ins,,ఆనందంతో,0.0,1.4,wav_files/telugu/3aab38f2-844c-424f-ad06-940bdba5f9a2_16000.wav
47f864cc,3aab38f2-844c-424f-ad06-940bdba5f9a2,google,sub,<unintelligible>,మనం,1.4,1.7,wav_files/telugu/3aab38f2-844c-424f-ad06-940bdba5f9a2_16000.wav
118d957d,3aab38f2-844c-424f-ad06-940bdba5f9a2,google,sub,నిజం.,నిజం,2.1,2.4,wav_files/telugu/3aab38f2-844c-424f-ad06-940bdba5f9a2_16000.wav
509de8b5,065df121-1460-4ac6-b1bb-9386a2c800c1,google,sub,ఉంది?,ఉంది,2.3,2.5,wav_files/telugu/065df121-1460-4ac6-b1bb-9386a2c800c1_16000.wav
a1951fd1,63326c8f-296b-463c-8433-39df276c1a17,google,ins,,జిల్లా,1.5,2.0,wav_files/telugu/63326c8f-296b-463c-8433-39df276c1a17_16000.wav
2b7f73d3,63326c8f-296b-463c-8433-39df276c1a17,google,sub,జిల్లాలో,లో,2.0,2.0,wav_files/telugu/63326c8f-296b-463c-8433-39df276c1a17_16000.wav
036764d5,63326c8f-296b-463c-8433-39df276c1a17,google,sub,వస్తాయి?,వస్తాయి,2.0,2.9,wav_files/telugu/63326c8f-296b-463c-8433-39df276c1a17_16000.wav
fd060c5b,2f6ba8e8-e528-40e0-889f-6ab96660d5da,google,ins,,ధనాపురం,1.9,2.3,wav_files/telugu/2f6ba8e8-e528-40e0-889f-6ab96660d5da_16000.wav
66f74b54,2f6ba8e8-e528-40e0-889f-6ab96660d5da,google,sub,ధనాపురంలో,లో,2.3,2.6,wav_files/telugu/2f6ba8e8-e528-40e0-889f-6ab96660d5da_16000.wav
8763959b,2f6ba8e8-e528-40e0-889f-6ab96660d5da,google,sub,ఉంది?,ఉంది,3.3,3.4,wav_files/telugu/2f6ba8e8-e528-40e0-889f-6ab96660d5da_16000.wav
1dc3c9a1,4fb6f712-fe25-4613-80e7-336e892769af,google,del,అగ్గి,,0.0,7.114,wav_files/telugu/4fb6f712-fe25-4613-80e7-336e892769af_16000.wav
c96b6341,4fb6f712-fe25-4613-80e7-336e892769af,google,del,తెగులు,,0.0,7.114,wav_files/telugu/4fb6f712-fe25-4613-80e7-336e892769af_16000.wav
b8286541,27cec547-c00b-404e-a712-956d8a237fe1,google,ins,,మిరపకాయ్,0.0,2.0,wav_files/telugu/27cec547-c00b-404e-a712-956d8a237fe1_16000.wav
9b04171d,27cec547-c00b-404e-a712-956d8a237fe1,google,del,కొమ్మ,,0.0,5.013,wav_files/telugu/27cec547-c00b-404e-a712-956d8a237fe1_16000.wav
ab6dadf0,27cec547-c00b-404e-a712-956d8a237fe1,google,sub,కుళ్ళుడు,కొమ్మకు,2.9,3.3,wav_files/telugu/27cec547-c00b-404e-a712-956d8a237fe1_16000.wav
b9452a3a,27cec547-c00b-404e-a712-956d8a237fe1,google,sub,నివారించుకోవాలి?,నివారించుకోవాలి,3.7,4.3,wav_files/telugu/27cec547-c00b-404e-a712-956d8a237fe1_16000.wav
3162d9f0,89f7b345-cd62-4f98-acf1-afa126ba36bd,google,sub,ఎలా?,ఎలా,1.8,1.9,wav_files/telugu/89f7b345-cd62-4f98-acf1-afa126ba36bd_16000.wav
f958dd47,be44fe96-7cf1-4d0b-8aba-e75dae4d3b75,google,sub,ఉంటే,వస్తుంటే,2.7,3.3,wav_files/telugu/be44fe96-7cf1-4d0b-8aba-e75dae4d3b75_16000.wav
f2315c92,be44fe96-7cf1-4d0b-8aba-e75dae4d3b75,google,sub,వస్తుంది?,వస్తుంది,3.6,4.2,wav_files/telugu/be44fe96-7cf1-4d0b-8aba-e75dae4d3b75_16000.wav
b7874181,15b4e811-806c-40fd-9db3-19e890ae20c0,google,sub,వాతావరణం.,వాతావరణం,5.3,5.5,wav_files/telugu/15b4e811-806c-40fd-9db3-19e890ae20c0_16000.wav
79d8d28f,e2eb04a3-c329-4347-8b09-fa00ece1f013,google,sub,పడుతుందా?,పడుతుందా,1.7,2.2,wav_files/telugu/e2eb04a3-c329-4347-8b09-fa00ece1f013_16000.wav
06f16afd,ab488af3-cc1a-496f-a8cf-471afc17ec9c,google,ins,,లేదు,0.2,2.5,wav_files/telugu/ab488af3-cc1a-496f-a8cf-471afc17ec9c_16000.wav
5aa1ddd8,ab488af3-cc1a-496f-a8cf-471afc17ec9c,google,del,పడతదా?,,0.0,21.913,wav_files/telugu/ab488af3-cc1a-496f-a8cf-471afc17ec9c_16000.wav
6361dc04,a391005f-cebb-48ef-a7e8-e7f351b2d7fd,google,sub,శనగకాయలో,శనక్కాయలు,0.0,1.7,wav_files/telugu/a391005f-cebb-48ef-a7e8-e7f351b2d7fd_16000.wav
7d75f983,a391005f-cebb-48ef-a7e8-e7f351b2d7fd,google,sub,లద్దె,లబ్ధి,1.7,2.1,wav_files/telugu/a391005f-cebb-48ef-a7e8-e7f351b2d7fd_16000.wav
dda6f020,a391005f-cebb-48ef-a7e8-e7f351b2d7fd,google,sub,పురుగుల,పొడుగోడు,2.1,2.8,wav_files/telugu/a391005f-cebb-48ef-a7e8-e7f351b2d7fd_16000.wav
fabfdd77,a391005f-cebb-48ef-a7e8-e7f351b2d7fd,google,sub,ఎలా?,ఎలా,3.6,3.8,wav_files/telugu/a391005f-cebb-48ef-a7e8-e7f351b2d7fd_16000.wav
3956210d,e6b06b0f-92d5-4faa-8a6f-65eefa8eef78,google,del,వానకు,,0.0,7.373,wav_files/telugu/e6b06b0f-92d5-4faa-8a6f-65eefa8eef78_16000.wav
83534036,e6b06b0f-92d5-4faa-8a6f-65eefa8eef78,google,sub,కొట్టుకుపోతే,కొట్టక,2.8,4.2,wav_files/telugu/e6b06b0f-92d5-4faa-8a6f-65eefa8eef78_16000.wav
9080122f,e6b06b0f-92d5-4faa-8a6f-65eefa8eef78,google,sub,ఏం,పోతే,4.2,4.4,wav_files/telugu/e6b06b0f-92d5-4faa-8a6f-65eefa8eef78_16000.wav
8fd4a906,e6b06b0f-92d5-4faa-8a6f-65eefa8eef78,google,sub,చేయాలి?,ఏంచేయాలి,4.4,4.6,wav_files/telugu/e6b06b0f-92d5-4faa-8a6f-65eefa8eef78_16000.wav
bafbce09,3d240b87-1e7e-476b-a887-1b971602561a,google,sub,చేయాలి?,చేయాలి,1.8,2.3,wav_files/telugu/3d240b87-1e7e-476b-a887-1b971602561a_16000.wav
089a1351,18c7a2f5-07f3-4c0d-a7f6-785b0aad635c,google,ins,,పూజ,1.7,2.0,wav_files/telugu/18c7a2f5-07f3-4c0d-a7f6-785b0aad635c_16000.wav
20aff283,18c7a2f5-07f3-4c0d-a7f6-785b0aad635c,google,sub,బూజుకి,కి,2.0,2.1,wav_files/telugu/18c7a2f5-07f3-4c0d-a7f6-785b0aad635c_16000.wav
fa28cf64,18c7a2f5-07f3-4c0d-a7f6-785b0aad635c,google,sub,చేయాలి?,చేయాలి,2.7,3.1,wav_files/telugu/18c7a2f5-07f3-4c0d-a7f6-785b0aad635c_16000.wav
dd0ec8ed,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,"చెప్పండి,",,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
aec6e142,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,"అని,",,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
d231b669,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,అట్ల,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
80362ddc,c8bee04d-e106-428e-91ac-62a9090a9f71,google,sub,కొన్ని,చెప్పండి,4.8,5.4,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
2a972d83,c8bee04d-e106-428e-91ac-62a9090a9f71,google,sub,అడగవచ్చు,అని,5.4,5.7,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
a7267937,c8bee04d-e106-428e-91ac-62a9090a9f71,google,sub,నువ్వు.,వచ్చింది,5.7,6.4,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
22461924,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,పొడిగా,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
fd5a6293,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,ఉంటుందా,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
1d9fffb7,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,అట్లా,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
a9032a34,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,కూడా,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
8493de9a,c8bee04d-e106-428e-91ac-62a9090a9f71,google,del,అడగవచ్చు.,,0.0,11.373,wav_files/telugu/c8bee04d-e106-428e-91ac-62a9090a9f71_16000.wav
a194d5f4,5017df4c-a0ac-44fe-a0b6-2682d6c96e27,google,ins,,వైజాగ్,5.2,5.8,wav_files/telugu/5017df4c-a0ac-44fe-a0b6-2682d6c96e27_16000.wav
96075947,5017df4c-a0ac-44fe-a0b6-2682d6c96e27,google,sub,వ్యవసాయం,అండ్,5.8,6.0,wav_files/telugu/5017df4c-a0ac-44fe-a0b6-2682d6c96e27_16000.wav
3016aae5,5017df4c-a0ac-44fe-a0b6-2682d6c96e27,google,sub,రైతుని,రైట్,6.0,6.2,wav_files/telugu/5017df4c-a0ac-44fe-a0b6-2682d6c96e27_16000.wav
